Date,Mean Pressure,Absolute Daily Max Air Temp.,Mean Air Temp.,Absolute Daily Min Air Temp.,Mean Dew Point,Mean Relative Humidity,Mean Amount of Cloud,Total Rainfall,Very Hot Weather Warning,Cold Weather Warning
2015-10-18,1012.5,29.1,25.5,23.5,19.3,70,43,  0.0,False,False
2015-10-19,1010.2,28.2,25.3,23.1,16.7,59,79,  0.0,False,False
2015-10-20,1008.3,29.1,26.2,23.8,17.3,58,78,  0.0,False,False
2015-10-21,1010.2,29.2,26.4,24.3,19.3,65,64,0.02,False,False
2015-10-22,1012.0,30.6,27.0,25.3,20.9,70,48,  0.0,False,False
2015-10-23,1013.0,30.7,27.0,24.8,21.6,73,50,  0.0,False,False
2015-10-24,1015.0,29.6,26.8,24.9,22.1,76,61,0.02,False,False
2015-10-25,1016.8,26.6,25.9,25.4,21.7,77,77,  0.2,False,False
2015-10-26,1016.8,26.2,25.4,24.5,22.3,83,81,  0.7,False,False
2015-10-27,1015.6,30.1,26.5,24.3,22.1,77,48,  0.0,False,False
2015-10-28,1017.0,29.2,26.7,25.5,23.3,82,46,0.02,False,False
2015-10-29,1018.2,28.4,26.4,25.5,22.9,81,61,0.02,False,False
2015-10-30,1017.8,29.6,26.7,25.3,23.1,81,53,  0.0,False,False
2015-10-31,1020.4,27.2,25.6,24.4,21.6,79,66,  0.5,False,False
2015-11-01,1020.9,24.5,22.9,20.5,17.8,73,61,  0.0,False,False
2015-11-02,1019.8,26.0,22.6,19.7,16.0,67,72,0.02,False,False
2015-11-03,1019.5,25.8,23.7,22.3,18.8,74,82,0.02,False,False
2015-11-04,1018.1,26.6,24.7,23.1,20.4,77,83,0.02,False,False
2015-11-05,1016.1,28.2,25.8,24.5,22.0,80,82,0.02,False,False
2015-11-06,1015.6,26.3,25.5,24.7,22.4,83,81,0.02,False,False
2015-11-07,1016.3,28.4,26.2,25.2,23.4,85,87,  0.3,False,False
2015-11-08,1016.4,28.7,26.5,25.5,23.6,84,70,0.02,False,False
2015-11-09,1015.8,30.3,26.7,24.8,23.3,82,58,0.02,False,False
2015-11-10,1016.9,25.9,24.9,24.0,21.4,81,88,  0.3,False,False
2015-11-11,1017.7,25.4,23.8,22.6,20.6,82,85,  1.1,False,False
2015-11-12,1017.3,24.2,23.9,23.6,21.1,84,88,  0.3,False,False
2015-11-13,1015.2,25.3,23.3,21.0,22.1,92,86, 10.4,False,False
2015-11-14,1014.5,26.9,24.3,22.3,21.2,83,74,0.02,False,False
2015-11-15,1015.2,24.8,24.2,23.5,22.3,89,84,  6.5,False,False
2015-11-16,1013.7,25.9,24.8,23.6,23.5,93,74,  3.9,False,False
2015-11-17,1013.9,27.2,25.5,24.4,23.8,90,51,  0.0,False,False
2015-11-18,1016.0,29.1,26.1,24.1,23.2,84,20,  0.0,False,False
2015-11-19,1017.0,28.5,25.9,24.5,22.9,84,58,0.02,False,False
2015-11-20,1017.2,25.9,24.8,24.4,21.6,82,73,0.02,False,False
2015-11-21,1017.0,26.0,24.8,23.9,21.1,80,83,  0.0,False,False
2015-11-22,1017.1,27.6,25.4,24.0,21.3,78,65,0.02,False,False
2015-11-23,1016.7,28.4,25.4,23.7,21.2,78,47,  0.0,False,False
2015-11-24,1016.7,26.6,24.5,23.3,19.8,76,35,0.02,False,False
2015-11-25,1017.7,25.3,22.6,18.2,16.8,70,44,  0.0,False,False
2015-11-26,1020.6,21.2,18.2,15.8, 7.8,52,46,  0.0,False,False
2015-11-27,1022.4,20.4,18.4,15.3, 9.7,57,44,  0.0,False,False
2015-11-28,1022.5,22.9,20.8,19.2,15.0,70,49,  0.0,False,False
2015-11-29,1021.2,24.1,22.1,20.3,17.4,75,40,  0.0,False,False
2015-11-30,1018.9,25.2,22.4,20.4,17.7,75,56,0.02,False,False
2015-12-01,1017.6,25.1,22.9,22.0,19.0,79,85,  0.0,False,False
2015-12-02,1017.1,25.0,23.3,22.2,19.6,80,69,0.02,False,False
2015-12-03,1019.4,22.3,20.8,19.6,16.5,77,93,0.02,False,False
2015-12-04,1021.1,21.0,19.5,18.4,14.9,75,88,0.02,False,False
2015-12-05,1018.4,20.3,18.4,15.7,15.8,85,91, 15.7,False,False
2015-12-06,1021.3,18.1,16.6,15.4,12.2,76,91,  1.0,False,False
2015-12-07,1023.1,19.3,17.3,15.4,12.1,72,86,  0.0,False,False
2015-12-08,1022.2,19.0,18.0,17.0,14.1,78,90,  0.7,False,False
2015-12-09,1016.8,18.9,17.7,16.9,16.8,95,95, 44.6,False,False
2015-12-10,1015.5,20.9,19.3,17.6,16.8,86,80,0.02,False,False
2015-12-11,1016.4,23.0,19.9,17.9,15.5,76,72,  0.0,False,False
2015-12-12,1016.2,20.7,20.0,19.4,17.1,83,88,  0.0,False,False
2015-12-13,1016.4,21.0,20.4,19.7,17.8,85,83,0.02,False,False
2015-12-14,1016.6,21.3,20.4,19.1,17.3,82,84,0.02,False,False
2015-12-15,1019.0,20.4,18.4,16.0,12.6,69,70,0.02,False,False
2015-12-16,1022.5,17.2,15.2,13.4, 4.3,49,11,  0.0,False,False
2015-12-17,1025.9,15.2,13.2,11.5,-0.4,39,25,  0.0,False,True
2015-12-18,1026.4,16.5,13.9,11.3, 3.1,48,11,  0.0,False,True
2015-12-19,1025.4,18.2,16.2,13.8, 8.7,62,71,  0.0,False,True
2015-12-20,1022.5,18.6,17.6,17.0,12.9,75,88,  0.7,False,False
2015-12-21,1021.3,21.1,19.4,17.1,16.2,82,87,0.02,False,False
2015-12-22,1020.3,20.6,19.9,18.7,17.6,87,88,  0.6,False,False
2015-12-23,1017.8,22.3,21.1,19.8,19.6,91,79,0.02,False,False
2015-12-24,1016.8,24.7,22.3,21.1,20.7,91,70,0.02,False,False
2015-12-25,1020.4,21.4,18.2,16.1,13.5,75,89,  0.2,False,False
2015-12-26,1020.6,19.7,17.9,16.9,13.3,74,87,  0.0,False,False
2015-12-27,1022.7,18.8,17.7,16.9,15.0,84,90,  0.4,False,False
2015-12-28,1026.6,18.6,17.3,16.3,12.8,75,85,0.02,False,False
2015-12-29,1025.9,18.9,17.7,16.4,13.3,75,78,0.02,False,False
2015-12-30,1025.3,19.2,17.3,15.2,13.3,78,86,  0.4,False,False
2015-12-31,1026.4,20.5,17.8,15.5,13.0,74,66,0.02,False,False
2016-01-01,1025.9,19.9,18.3,16.8,13.1,72,49,0.02,False,False
2016-01-02,1022.0,21.7,18.9,17.2,15.6,81,83,  0.3,False,False
2016-01-03,1019.7,20.3,19.3,18.0,18.4,95,91,  5.6,False,False
2016-01-04,1018.9,22.3,20.6,19.1,18.8,90,88,0.02,False,False
2016-01-05,1015.9,21.3,20.7,20.2,19.9,95,81, 46.7,False,False
2016-01-06,1018.8,24.3,20.9,19.2,18.0,84,51,0.02,False,False
2016-01-07,1021.8,21.4,18.8,17.0,15.0,79,56,  0.0,False,False
2016-01-08,1020.8,21.0,18.4,16.5,14.4,78,28,  0.0,False,False
2016-01-09,1020.6,18.9,18.1,17.1,14.3,78,79,  0.0,False,False
2016-01-10,1017.5,18.5,18.0,17.2,15.5,85,91,  6.9,False,False
2016-01-11,1016.5,20.4,18.1,16.5,16.4,90,90, 30.7,False,False
2016-01-12,1019.9,18.5,17.3,16.1,13.7,79,86,  0.0,False,False
2016-01-13,1020.8,18.7,16.1,14.2,12.1,77,34,  0.0,False,False
2016-01-14,1019.3,17.5,16.5,15.6,12.9,79,81,  1.1,False,False
2016-01-15,1015.4,16.1,15.1,14.5,14.6,97,97, 38.8,False,False
2016-01-16,1013.5,17.1,16.4,15.5,15.6,95,93, 12.3,False,False
2016-01-17,1011.5,20.6,17.8,14.8,16.1,90,79, 24.6,False,False
2016-01-18,1017.1,17.8,15.2,11.9,11.1,76,49,  0.0,False,False
2016-01-19,1020.1,17.6,16.4,15.3,12.5,78,84,  0.0,False,False
2016-01-20,1019.6,16.8,15.5,14.8,13.9,90,92,  3.3,False,False
2016-01-21,1017.7,17.1,16.1,15.1,15.3,95,100,  0.1,False,False
2016-01-22,1018.9,16.2,14.1,10.3,12.9,92,100, 12.9,False,True
2016-01-23,1027.1,10.4, 8.5, 7.0, 3.4,70,95,  0.5,False,True
2016-01-24,1034.6, 7.1, 4.9, 3.1,-2.2,61,96,  4.0,False,True
2016-01-25,1032.6,10.8, 7.4, 4.3,-3.7,46,25,  0.0,False,True
2016-01-26,1027.1,13.5,10.4, 8.1, 2.5,59,85,0.02,False,True
2016-01-27,1022.7,15.3,13.0, 9.8,11.6,92,95,  3.5,False,True
2016-01-28,1018.2,17.4,16.1,14.8,15.7,98,100, 42.5,False,False
2016-01-29,1017.9,17.4,16.6,15.9,15.9,96,91, 32.8,False,False
2016-01-30,1020.0,19.9,17.6,16.2,15.5,88,80,  0.0,False,False
2016-01-31,1019.9,16.2,15.7,15.3,13.4,86,93,  0.3,False,False
2016-02-01,1022.2,15.6,12.4,10.7,11.2,93,96, 11.3,False,True
2016-02-02,1024.4,11.2,10.4, 9.4, 6.8,79,94,0.02,False,True
2016-02-03,1023.6,14.3,12.5,10.3, 8.6,77,88,0.02,False,True
2016-02-04,1021.8,18.8,15.2,13.3,10.9,76,45,  0.0,False,True
2016-02-05,1021.2,18.6,14.8,12.3, 8.4,66,18,  0.0,False,True
2016-02-06,1024.9,17.4,13.6,11.2,-0.3,39,13,  0.0,False,True
2016-02-07,1026.1,18.1,13.7, 9.9,-1.7,36, 2,  0.0,False,True
2016-02-08,1023.9,19.6,14.8,11.6, 4.3,52, 0,  0.0,False,True
2016-02-09,1020.8,21.2,16.7,12.7, 7.2,54,29,  0.0,False,True
2016-02-10,1017.5,17.3,16.6,15.3, 9.8,64,77,  0.2,False,False
2016-02-11,1014.9,22.4,18.8,17.2,16.4,86,80,0.02,False,False
2016-02-12,1013.4,21.6,19.2,17.6,18.5,95,86,  0.1,False,False
2016-02-13,1012.5,25.9,23.1,21.3,21.1,89,76,  0.0,False,False
2016-02-14,1014.8,24.6,21.7,17.4,18.1,81,82,0.02,False,False
2016-02-15,1024.3,17.5,13.2,11.4, 6.6,64,88,  0.3,False,True
2016-02-16,1025.4,15.1,12.8,10.9, 6.0,63,89,  0.0,False,True
2016-02-17,1024.1,14.4,12.9,11.6, 8.9,77,91,  1.7,False,True
2016-02-18,1021.9,15.0,13.7,11.7,11.8,89,95,  3.4,False,True
2016-02-19,1020.3,16.3,15.3,14.6,13.3,88,94,  4.4,False,False
2016-02-20,1023.2,20.1,16.0,12.5, 9.6,67,55,  2.4,False,False
2016-02-21,1022.2,15.9,15.0,14.7,11.0,77,82,0.02,False,False
2016-02-22,1020.6,17.6,16.1,14.6,14.7,91,88,  0.5,False,False
2016-02-23,1022.3,16.7,15.5,13.7,14.3,92,88,  0.5,False,False
2016-02-24,1027.5,15.5,13.7,12.3,10.0,78,88,0.02,False,True
2016-02-25,1028.9,16.8,14.8,13.5,10.5,76,87,  0.0,False,True
2016-02-26,1027.4,17.6,15.2,14.0,11.6,79,88,0.02,False,False
2016-02-27,1024.7,17.5,15.5,13.8,11.7,79,79,0.02,False,False
2016-02-28,1023.8,20.9,16.6,13.3,11.5,72,49,  0.0,False,False
2016-02-29,1024.4,24.8,18.5,14.4,10.1,61,19,  0.0,False,False
2016-03-01,1024.7,19.7,16.5,14.6,11.5,73,43,  0.0,False,False
2016-03-02,1023.8,20.6,16.6,14.4,11.4,72,32,  0.0,False,False
2016-03-03,1020.9,23.8,18.7,15.4,14.0,75,46,  0.0,False,False
2016-03-04,1018.1,23.2,20.2,18.1,16.9,82,71,  0.0,False,False
2016-03-05,1016.7,23.1,20.8,19.2,16.9,79,83,0.02,False,False
2016-03-06,1015.8,25.9,21.8,19.2,18.0,79,72,  0.0,False,False
2016-03-07,1014.9,21.3,19.7,18.9,18.2,91,76,  0.2,False,False
2016-03-08,1012.5,21.5,20.1,18.9,18.9,93,88,  0.0,False,False
2016-03-09,1012.5,22.9,20.8,17.1,19.9,95,88, 15.5,False,False
2016-03-10,1019.5,17.2,13.4,10.0,12.2,93,93, 16.8,False,True
2016-03-11,1022.6,14.3,11.9,10.0, 8.0,77,93,  0.1,False,True
2016-03-12,1017.7,14.5,13.6,12.7,11.4,87,100,  0.1,False,True
2016-03-13,1014.5,17.0,15.8,14.4,15.1,96,99,  6.8,False,False
2016-03-14,1018.0,16.5,15.3,14.2,12.4,83,89,  0.8,False,False
2016-03-15,1017.1,15.5,14.8,14.0,11.1,79,94,0.02,False,False
2016-03-16,1015.0,16.3,15.3,14.1,13.6,90,100,  1.1,False,False
2016-03-17,1014.3,17.4,16.5,15.6,16.0,97,97,  2.2,False,False
2016-03-18,1012.0,21.9,19.5,17.2,19.0,97,92,0.02,False,False
2016-03-19,1013.0,24.9,22.4,20.3,21.4,94,85,0.02,False,False
2016-03-20,1014.7,23.1,19.0,17.6,17.4,91,96,  0.3,False,False
2016-03-21,1014.8,18.2,17.1,16.4,16.3,95,95, 59.6,False,False
2016-03-22,1013.4,17.3,16.6,15.9,16.0,96,100,  1.7,False,False
2016-03-23,1012.8,20.6,18.4,17.1,18.0,97,95,  8.7,False,False
2016-03-24,1020.2,17.7,15.3,12.7,14.9,98,99, 33.4,False,False
2016-03-25,1023.9,15.7,13.7,11.6, 9.2,75,88,  1.4,False,True
2016-03-26,1023.6,20.2,15.8,12.6, 9.8,68,22,  0.0,False,True
2016-03-27,1024.1,22.4,17.3,14.6, 8.4,58,19,  0.0,False,True
2016-03-28,1024.1,19.9,16.9,15.2,10.0,65,58,  0.0,False,False
2016-03-29,1021.4,19.4,17.7,15.7, 9.6,59,74,0.02,False,False
2016-03-30,1018.3,22.2,20.0,18.4,16.3,79,89,0.02,False,False
2016-03-31,1015.3,25.5,21.5,19.1,18.9,86,83,  0.0,False,False
2016-04-01,1014.5,25.3,21.9,19.9,19.5,86,83,  0.0,False,False
2016-04-02,1015.6,23.8,21.3,19.8,19.6,90,81,0.02,False,False
2016-04-03,1014.6,26.5,23.0,21.0,20.7,87,88,  0.0,False,False
2016-04-04,1012.5,28.1,23.6,20.7,21.4,88,84,  4.3,False,False
2016-04-05,1013.3,24.4,22.3,20.7,20.8,91,78,0.02,False,False
2016-04-06,1013.3,26.5,23.1,21.5,21.6,91,83,  0.0,False,False
2016-04-07,1013.2,26.9,23.9,22.4,22.3,91,84,  0.0,False,False
2016-04-08,1013.3,27.9,25.3,23.2,22.9,87,84,0.02,False,False
2016-04-09,1011.6,27.5,25.7,24.4,23.2,86,88,0.02,False,False
2016-04-10,1009.2,26.3,23.3,21.3,21.9,92,93, 22.1,False,False
2016-04-11,1010.1,22.8,21.5,20.1,19.9,91,89,  0.4,False,False
2016-04-12,1009.1,21.3,20.3,19.9,19.3,94,88, 11.4,False,False
2016-04-13,1005.5,25.1,21.8,20.9,21.6,98,93, 76.4,False,False
2016-04-14,1008.5,25.2,23.1,21.6,22.8,98,88,  0.7,False,False
2016-04-15,1011.4,23.5,21.1,20.6,20.6,97,88,  3.4,False,False
2016-04-16,1010.5,28.1,24.7,20.6,22.7,89,81,0.02,False,False
2016-04-17,1010.9,27.5,25.9,24.1,24.2,90,86,0.02,False,False
2016-04-18,1014.4,26.7,23.1,20.1,20.8,87,81, 23.7,False,False
2016-04-19,1017.4,21.8,20.5,20.1,18.1,86,88,0.02,False,False
2016-04-20,1014.6,22.9,21.6,20.2,19.5,88,89,0.02,False,False
2016-04-21,1012.5,28.4,24.6,22.0,22.3,87,80,0.02,False,False
2016-04-22,1010.7,26.1,23.7,21.0,22.0,90,81,  8.3,False,False
2016-04-23,1008.2,27.7,24.9,22.6,22.8,88,81,  2.8,False,False
2016-04-24,1008.7,26.1,24.4,23.2,23.2,93,84, 41.4,False,False
2016-04-25,1009.8,28.4,26.0,23.9,24.3,90,83, 12.4,False,False
2016-04-26,1009.5,28.5,27.2,26.0,24.5,86,87,0.02,False,False
2016-04-27,1008.2,29.1,26.8,25.4,24.0,85,83,  0.9,False,False
2016-04-28,1010.4,28.2,26.0,24.7,23.0,84,78,  1.7,False,False
2016-04-29,1013.9,26.3,24.1,22.9,19.6,76,68,0.02,False,False
2016-04-30,1012.2,23.4,22.5,20.8,18.7,80,89,  1.5,False,False
2016-05-01,1011.5,23.4,22.2,20.4,20.9,92,90,  3.1,False,False
2016-05-02,1011.0,29.8,25.6,22.8,23.6,89,82,  0.3,False,False
2016-05-03,1011.4,30.8,26.5,22.8,23.9,86,84, 30.7,False,False
2016-05-04,1011.4,28.2,25.8,23.2,23.4,87,82,0.02,False,False
2016-05-05,1010.5,30.9,28.1,26.2,25.1,84,85,  0.0,False,False
2016-05-06,1009.9,30.5,28.4,27.2,25.3,83,84,  0.0,False,False
2016-05-07,1010.6,31.0,28.7,27.1,25.1,81,69,  0.0,False,False
2016-05-08,1011.4,31.2,28.7,27.3,25.2,82,80,  0.0,False,False
2016-05-09,1010.1,30.6,28.7,26.9,25.0,81,69,  0.0,False,False
2016-05-10,1008.1,28.4,26.6,23.7,24.3,87,84, 60.3,False,False
2016-05-11,1008.6,28.8,25.5,23.4,20.6,75,62,  0.0,False,False
2016-05-12,1009.8,27.6,25.1,23.7,21.4,80,78,0.02,False,False
2016-05-13,1012.4,27.8,25.5,24.4,22.2,82,88,0.02,False,False
2016-05-14,1014.2,27.7,25.4,24.0,23.4,89,86,  4.7,False,False
2016-05-15,1012.1,29.8,26.6,24.4,23.7,85,75,  1.0,False,False
2016-05-16,1011.2,27.1,24.8,22.5,19.4,73,69,  0.3,False,False
2016-05-17,1012.3,24.6,23.7,23.2,20.1,80,86,  1.2,False,False
2016-05-18,1012.0,26.3,24.5,23.4,19.9,76,79,  0.0,False,False
2016-05-19,1009.9,28.1,25.5,24.0,22.5,84,85,0.02,False,False
2016-05-20,1006.9,26.2,25.2,24.3,24.2,94,88, 16.1,False,False
2016-05-21,1005.9,28.3,26.5,24.7,24.3,88,77, 37.6,False,False
2016-05-22,1007.8,30.8,27.2,25.3,22.7,77,63,  0.0,False,False
2016-05-23,1008.4,28.9,26.8,24.8,23.2,81,65,0.02,False,False
2016-05-24,1007.9,30.7,27.5,25.4,24.1,82,61,0.02,False,False
2016-05-25,1007.8,30.9,28.0,26.2,24.7,82,62,0.02,False,False
2016-05-26,1007.6,29.5,27.6,26.7,24.8,85,84,  0.1,False,False
2016-05-27,1006.4,29.1,27.5,26.0,25.5,89,88, 14.4,False,False
2016-05-28,1007.6,30.3,27.7,24.5,25.6,89,89, 62.9,False,False
2016-05-29,1007.9,31.0,29.1,27.2,26.1,84,77,  0.8,False,False
2016-05-30,1008.8,32.1,29.8,28.0,26.0,80,73,  0.1,False,False
2016-05-31,1009.5,31.8,29.9,28.7,25.7,79,72,  0.0,False,False
2016-06-01,1007.8,32.8,30.1,28.6,26.2,80,73,  0.0,True,False
2016-06-02,1006.0,33.0,30.3,28.7,26.3,79,58,  0.0,True,False
2016-06-03,1006.5,32.4,30.3,29.0,26.5,80,77,0.02,True,False
2016-06-04,1007.9,33.8,28.7,24.7,25.4,83,75, 12.4,True,False
2016-06-05,1008.8,30.4,26.9,25.0,24.3,86,87,  7.6,False,False
2016-06-06,1008.8,29.1,26.2,24.8,24.7,91,80, 77.6,False,False
2016-06-07,1008.1,30.7,28.1,26.3,25.4,86,75,  0.4,False,False
2016-06-08,1006.3,30.0,27.1,24.1,25.1,89,85, 46.5,False,False
2016-06-09,1005.7,31.7,28.2,26.6,25.7,86,79,0.02,False,False
2016-06-10,1005.7,31.1,27.9,26.6,25.8,89,80,  9.1,False,False
2016-06-11,1005.9,27.8,26.6,25.4,25.4,93,85, 85.5,False,False
2016-06-12,1005.7,29.2,27.1,25.4,25.8,93,96, 28.2,False,False
2016-06-13,1005.0,31.5,29.7,28.5,26.7,84,90,  0.1,False,False
2016-06-14,1004.2,31.7,30.2,29.2,26.6,81,88,0.02,False,False
2016-06-15,1005.3,32.0,30.3,29.3,26.3,79,86,  0.6,False,False
2016-06-16,1006.7,31.4,29.4,28.2,25.9,82,88,  2.8,False,False
2016-06-17,1008.2,32.1,29.4,26.7,25.9,82,85,  2.5,False,False
2016-06-18,1010.5,30.8,29.3,27.7,26.0,83,81, 13.1,False,False
2016-06-19,1010.3,34.2,30.1,27.8,26.1,80,41,  0.0,False,False
2016-06-20,1008.5,34.4,30.8,28.6,26.3,78,59,0.02,True,False
2016-06-21,1009.3,33.7,30.6,28.7,25.6,75,51,  0.0,True,False
2016-06-22,1009.5,33.7,30.5,28.5,25.3,75,32,  0.0,True,False
2016-06-23,1008.4,34.1,30.4,28.4,24.7,72,20,  0.0,True,False
2016-06-24,1008.1,35.2,31.0,28.8,25.0,72,38,  0.0,True,False
2016-06-25,1008.9,35.5,31.4,28.9,26.1,74,39,  0.0,True,False
2016-06-26,1009.1,35.1,31.3,29.4,26.3,75,57,0.02,True,False
2016-06-27,1007.5,35.1,31.1,28.6,26.7,78,61,  1.7,True,False
2016-06-28,1007.5,32.3,29.1,26.3,26.3,85,83, 37.1,False,False
2016-06-29,1010.0,33.3,29.0,27.5,26.7,87,79, 20.4,False,False
2016-06-30,1010.3,33.1,30.0,27.8,26.0,80,83,  1.8,False,False
2016-07-01,1008.9,33.0,30.1,27.7,26.0,79,78,  3.4,False,False
2016-07-02,1009.1,32.0,29.4,26.9,26.0,82,86, 20.8,False,False
2016-07-03,1008.7,31.5,29.4,27.3,25.8,82,84,  2.7,False,False
2016-07-04,1006.6,33.0,30.1,28.0,25.9,78,83,  3.8,False,False
2016-07-05,1007.5,32.6,29.0,25.8,26.5,87,88,  9.8,False,False
2016-07-06,1008.4,28.8,27.3,24.7,26.0,93,88, 33.6,False,False
2016-07-07,1005.9,34.0,30.2,27.9,25.6,77,53,0.02,False,False
2016-07-08,1001.0,34.2,31.0,28.1,25.9,75,46,  0.0,True,False
2016-07-09, 999.0,35.6,31.5,26.4,26.4,75,57, 10.3,True,False
2016-07-10,1000.3,31.3,28.6,26.2,25.0,81,88,  1.7,True,False
2016-07-11,1002.2,31.1,28.9,26.1,26.1,85,89, 11.7,False,False
2016-07-12,1003.8,29.0,28.1,27.0,25.1,84,88,  0.1,False,False
2016-07-13,1005.0,31.7,28.6,25.6,26.1,87,82, 35.2,False,False
2016-07-14,1006.8,30.3,28.9,26.4,26.2,86,83, 10.2,False,False
2016-07-15,1007.0,33.0,30.2,28.6,26.4,81,78,  1.0,False,False
2016-07-16,1008.1,33.2,30.6,29.0,26.4,79,69,  0.3,True,False
2016-07-17,1008.5,33.2,30.6,29.0,26.2,78,69,  0.0,True,False
2016-07-18,1007.5,32.4,30.4,28.7,25.3,74,72,  0.6,True,False
2016-07-19,1007.9,32.3,29.9,26.7,25.8,79,78,  4.4,False,False
2016-07-20,1009.8,31.9,29.2,25.6,25.6,82,70, 16.8,False,False
2016-07-21,1010.9,33.3,30.0,27.5,25.3,76,49,  0.3,True,False
2016-07-22,1010.3,32.9,30.0,28.1,25.2,76,29,  0.0,True,False
2016-07-23,1008.9,32.8,30.0,28.0,25.4,77,32,  0.0,True,False
2016-07-24,1008.4,34.0,30.4,28.0,24.6,72,21,  0.0,True,False
2016-07-25,1008.6,35.0,30.8,28.3,25.5,74,28,  0.0,True,False
2016-07-26,1008.3,32.0,29.4,27.0,26.4,84,57,  8.0,False,False
2016-07-27,1009.3,33.4,30.2,28.0,25.3,76,44,0.02,False,False
2016-07-28,1009.7,32.9,30.1,28.1,24.8,74,29,  0.0,True,False
2016-07-29,1008.5,33.7,30.3,27.6,24.9,74,32,  0.0,True,False
2016-07-30,1006.6,33.5,29.9,28.7,24.7,74,49,0.02,True,False
2016-07-31,1005.1,33.9,30.1,27.0,24.9,74,47,  1.2,True,False
2016-08-01, 998.8,31.6,29.5,26.8,24.9,76,85,  4.6,True,False
2016-08-02, 995.9,29.5,27.1,25.1,25.0,88,93,121.0,False,False
2016-08-03,1006.3,27.8,26.8,26.1,25.5,93,86, 17.3,False,False
2016-08-04,1008.7,28.6,26.9,26.1,26.0,94,82, 20.9,False,False
2016-08-05,1008.3,32.3,29.3,27.0,26.0,83,58,0.02,False,False
2016-08-06,1005.0,33.2,30.0,27.4,25.4,77,36,  0.0,True,False
2016-08-07,1002.8,33.4,30.4,28.2,26.4,80,61,  0.0,True,False
2016-08-08,1003.0,33.4,30.5,28.6,26.3,79,83,  0.0,True,False
2016-08-09,1001.8,32.7,29.2,26.1,26.1,83,83, 33.5,False,False
2016-08-10,1002.6,29.3,26.7,24.7,25.1,91,89, 39.8,False,False
2016-08-11,1003.2,29.9,27.2,25.2,24.8,87,85, 42.1,False,False
2016-08-12,1001.3,29.4,28.1,26.9,25.5,86,86,  0.4,False,False
2016-08-13, 999.8,32.3,28.8,27.1,25.9,84,71,0.02,False,False
2016-08-14, 998.3,29.4,27.3,25.8,25.4,90,89, 25.7,False,False
2016-08-15, 997.4,28.4,26.6,25.6,25.3,93,88, 19.1,False,False
2016-08-16, 996.0,26.9,26.2,25.5,25.4,96,88, 49.9,False,False
2016-08-17, 993.7,28.0,26.5,25.3,25.8,96,89, 40.9,False,False
2016-08-18, 996.3,28.7,27.0,25.9,25.9,94,88, 50.9,False,False
2016-08-19,1003.0,31.3,28.2,26.5,26.4,90,84, 10.5,False,False
2016-08-20,1004.7,32.4,29.2,27.4,26.8,88,74,  3.8,False,False
2016-08-21,1003.2,31.2,27.4,24.5,25.0,87,58, 39.9,False,False
2016-08-22,1004.7,33.0,29.3,27.3,25.8,82,27,  0.0,False,False
2016-08-23,1004.8,33.4,29.7,27.2,24.3,74,19,  0.0,True,False
2016-08-24,1003.8,33.5,30.1,27.9,25.0,75,42,  0.0,True,False
2016-08-25,1004.2,34.4,30.4,28.1,25.8,77,34,  0.0,True,False
2016-08-26,1004.6,33.6,30.4,28.1,24.7,72,34,  0.0,True,False
2016-08-27,1006.4,33.2,29.7,27.0,25.6,79,74,  3.5,False,False
2016-08-28,1006.4,31.0,27.6,25.4,24.1,82,82,  8.7,False,False
2016-08-29,1007.2,28.0,26.7,26.2,22.0,76,87,0.02,False,False
2016-08-30,1007.6,31.2,28.0,26.1,21.8,69,77,  0.0,False,False
2016-08-31,1006.3,31.5,28.6,26.6,24.2,78,84,  0.2,False,False
2016-09-01,1003.3,30.0,27.9,25.2,25.6,88,86, 68.9,False,False
2016-09-02,1002.0,31.0,28.7,27.5,26.1,86,88,  6.1,False,False
2016-09-03,1002.7,31.2,28.1,25.7,25.7,87,88,  7.0,False,False
2016-09-04,1005.2,30.1,28.2,27.0,25.3,84,88,0.02,False,False
2016-09-05,1006.1,29.2,27.1,25.8,25.1,89,86, 75.3,False,False
2016-09-06,1006.7,27.7,26.7,25.7,25.0,90,86, 10.8,False,False
2016-09-07,1007.5,28.0,26.5,25.4,24.8,90,91, 20.4,False,False
2016-09-08,1008.0,28.4,27.1,25.5,25.2,90,84,  2.8,False,False
2016-09-09,1008.4,29.4,27.0,25.5,24.8,88,87, 16.3,False,False
2016-09-10,1007.8,27.7,26.3,24.5,25.1,93,87, 53.2,False,False
2016-09-11,1008.4,31.6,28.1,25.9,25.6,87,72,  6.6,False,False
2016-09-12,1010.2,32.7,28.7,26.0,25.3,83,49,  0.0,False,False
2016-09-13,1010.2,30.9,28.2,26.0,25.2,84,61,  8.5,False,False
2016-09-14,1004.5,32.6,29.6,26.9,23.0,69,59,  0.0,False,False
2016-09-15,1002.9,31.9,29.4,28.0,22.8,68,63,  0.7,False,False
2016-09-16,1004.9,31.3,29.0,27.3,22.9,70,44,  0.0,False,False
2016-09-17,1005.7,31.6,29.3,27.3,22.2,66,50,  0.0,False,False
2016-09-18,1006.9,31.5,28.6,26.3,21.7,66,47,0.02,False,False
2016-09-19,1008.0,32.6,28.6,25.5,23.1,73,51,  3.8,False,False
2016-09-20,1012.1,29.5,25.5,22.8,23.2,87,85, 39.6,False,False
